Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
11208,Los Angeles Department of Water & Power,408,Valley (CA),CA,Los Angeles,1,Natural Gas Steam Turbine,ST,,S,X,X,none,none,100.0, ,95.0,95.0, ,, , ,RE,X,9,1954,12,1992,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,408,Valley (CA),CA,Los Angeles,2,Natural Gas Steam Turbine,ST,,S,X,X,none,none,100.0, ,99.0,99.0, ,, , ,RE,X,12,1954,12,1992,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
3452,Chevron USA Inc-El Segundo,10213,El Segundo Cogen,CA,Los Angeles,GEN4,Natural Gas Fired Combined Cycle,CA,,W,Y,X,,,1.2, ,1.0,1.0, ,N, , ,RE,X,11,1991,10,1996,Y,Industrial CHP,7,B,NG,OG,,,,,,,,,N,, ,,,,,,,,,,N,N
11217,Los Angeles County Sanitation,10091,Total Energy Facilities,CA,Los Angeles,GEN3,Other Waste Biomass,CT,,S,X,,,,9.9, ,8.0,9.0, ,, , ,RE,X,1,1986,10,2000,N,Commercial CHP,5,X,OBG,NG,,,,,,,,,N,, ,,,,,,,,,Y,Y,Y
16578,Saint Agnes Medical Center,54800,Saint Agnes Medical Center,CA,Fresno,9930,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.7, ,0.7,0.7, ,, , ,RE,X,5,1983,6,2000,N,Commercial CHP,5,X,NG,,,,,,,,,,,, ,,,,,,,,,N,N,N
17609,Southern California Edison Co,7148,San Gorgonio 1,CA,Riverside,1,Conventional Hydroelectric,HY,,S,X,X,,,1.5,0.800,1.5,1.5, ,N, , ,RE,X,12,1923,6,2001,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,306,Naval Station,CA,San Diego,NSGT,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,26.0, ,20.0,22.0, ,, , ,RE,X,9,1976,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG1,Petroleum Liquids,GT,,W,X,X,,,19.0, ,17.0,14.0, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,307,North Island,CA,San Diego,NIG2,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,18.0, ,17.0,18.0, ,, , ,RE,X,6,1972,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,1,Natural Gas Steam Turbine,ST,,W,X,X,,,156.2, ,145.3,146.8, ,N, , ,RE,X,5,1955,12,2002,N,IPP Non-CHP,2,X,NG,OG,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,330,El Segundo Power,CA,Los Angeles,2,Natural Gas Steam Turbine,ST,,J,X,X,,,156.2, ,145.3,146.8, ,N, , ,RE,X,8,1956,12,2002,N,IPP Non-CHP,2,X,NG,OG,,,,,,,,,,, ,,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133.0, ,133.0,133.0, ,, , ,RE,X,4,1969,10,2002,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60.0,60.0, ,, , ,RE,X,8,1957,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60.0,60.0, ,, , ,RE,X,7,1958,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M2,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.0, ,10.0,10.0, ,, , ,RE,X,11,1984,9,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M3,Natural Gas Steam Turbine,ST,,S,X,X,,,20.0, ,20.0,20.0, ,, , ,RE,X,11,1949,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M4,Natural Gas Steam Turbine,ST,,S,X,X,,,34.5, ,30.0,30.0, ,, , ,RE,X,9,1953,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,31.0, ,20.0,23.0, ,, , ,RE,X,2,1974,11,2002,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,399,Harbor,CA,Los Angeles,GT6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,none,none,23.5, ,19.0,19.0, ,, , ,RE,X,7,1972,10,2002,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,399,Harbor,CA,Los Angeles,GT7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,none,none,23.5, ,19.0,19.0, ,, , ,RE,X,6,1972,10,2002,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,,,,,,,,,,,
14534,City of Pasadena - (CA),420,Broadway (CA),CA,Los Angeles,B1,Natural Gas Steam Turbine,ST,,S,X,X,,,46.0, ,45.0,45.0, ,, , ,RE,X,3,1955,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,N,N
14534,City of Pasadena - (CA),420,Broadway (CA),CA,Los Angeles,B2,Natural Gas Steam Turbine,ST,,S,X,X,,,46.0, ,45.0,45.0, ,, , ,RE,X,7,1957,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,,N,N
13960,NRG Cabrillo Power Ops Inc,6707,Naval Training Center,CA,San Diego,NTCG,Natural Gas Fired Combustion Turbine,GT,,W,X,X,,,16.0, ,13.0,15.0, ,, , ,RE,X,11,1968,11,2002,N,IPP Non-CHP,2,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
11217,Los Angeles County Sanitation,10091,Total Energy Facilities,CA,Los Angeles,GEN2,Other Waste Biomass,CT,,S,X,,,,9.9, ,8.0,9.0, ,, , ,RE,X,1,1986,12,2002,N,Commercial CHP,5,X,OBG,NG,,,,,,,,,N,, ,,,,,,,,,Y,Y,Y
2848,California Institute-Technology,10262,California Institute of Technology,CA,Los Angeles,GEN1,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,1.0, ,1.0,1.0, ,N, , ,RE,X,2,1982,11,2002,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,1H,,,,,,,,,N,N
2848,California Institute-Technology,10262,California Institute of Technology,CA,Los Angeles,GEN2,Natural Gas Fired Combined Cycle,CT,,S,X,N,,,4.3, ,4.3,4.3, ,, , ,RE,X,5,1989,11,2002,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,1H,,,,,,,,,N,N
16625,San Diego State University,50061,San Diego State University,CA,San Diego,GEN1,Natural Gas Fired Combined Cycle,CT,,S,X,,,,2.5, ,2.9,2.9, ,, , ,RE,X,1,1986,12,2002,Y,Commercial CHP,5,,NG,,,,,,,,,,,, ,,,,,,,,,N,,N
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,1,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150.0,150.0, ,, , ,RE,X,9,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,2,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150.0,150.0, ,, , ,RE,X,8,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,3,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,150.0,150.0, ,, , ,RE,X,12,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,N,,
12631,NRG Delta LLC,271,Pittsburg Power,CA,Contra Costa,4,Natural Gas Steam Turbine,ST,,S,X,X,,,213.4, ,145.0,145.0, ,, , ,RE,X,12,1954,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13960,NRG Cabrillo Power Ops Inc,300,Division,CA,San Diego,DIGT,Petroleum Liquids,GT,,W,X,X,,,16.0, ,13.0,14.0, ,, , ,RE,X,11,1968,12,2003,N,IPP Non-CHP,2,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133.0, ,133.0,133.0, ,, , ,RE,X,7,1969,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,123.0,0.800,132.0,132.0, ,N, , ,RE,X,7,1953,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,N,N
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,123.0,0.800,132.0,132.0, ,N, , ,RE,X,11,1953,10,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,12H,,,,,,,,,N,N
15908,NRG California South LP,331,Etiwanda Generating Station,CA,San Bernardino,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,138.1, ,115.0,115.0, ,N, , ,RE,X,1,1969,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,23.1, ,21.7,21.7, ,, , ,RE,X,8,1969,12,2003,N,Electric Utility,1,X,NG,,,,,,,,,,,N, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,400,Haynes,CA,Los Angeles,4,Natural Gas Steam Turbine,ST,,S,X,X,none,none,230.0, ,222.0,222.0, ,, , ,RE,X,2,1965,12,2003,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,408,Valley (CA),CA,Los Angeles,3,Natural Gas Steam Turbine,ST,,S,X,X,none,none,172.8, ,163.0,163.0, ,, , ,RE,X,11,1955,12,2003,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,408,Valley (CA),CA,Los Angeles,4,Natural Gas Steam Turbine,ST,,S,X,X,none,none,172.8, ,160.0,160.0, ,, , ,RE,X,5,1956,12,2003,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
2507,City of Burbank Water and Power,6013,Olive,CA,Los Angeles,O3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,24.4, ,23.5,23.5, ,, , ,RE,X,7,1972,12,2003,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,6013,Olive,CA,Los Angeles,O4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,37.8, ,32.0,32.0, ,, , ,RE,X,9,1978,12,2003,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
3476,DTE San Diego COGEN Inc.,10175,Childrens Hospital,CA,San Diego,1631,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.6,0.800,0.6,0.6,0.1,N, , ,RE,X,2,1993,11,2003,N,Commercial CHP,5,X,NG,PG,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
3476,DTE San Diego COGEN Inc.,10175,Childrens Hospital,CA,San Diego,1699,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.3,0.800,0.3,0.3,0.1,N, , ,RE,X,6,1983,9,2003,N,Commercial CHP,5,X,NG,PG,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE1,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9,0.7,N, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE10,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE11,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,5,1989,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE12,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,4,2007,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE13,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE14,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,5,1989,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE15,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,4,2007,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE16,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE2,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE21,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,5,1989,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE22,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,4,2007,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE24,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE25,Geothermal,ST,,S,X,X,,,1.2,0.800,0.5,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE27,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE28,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE3,Geothermal,ST,,S,X,X,,,1.2,0.800,0.9,1.1, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE4,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE5,Geothermal,ST,,S,X,X,,,1.2,0.800,1.1,1.1, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE6,Geothermal,ST,,S,X,X,,,1.2,0.800,1.1,1.1, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE7,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE8,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
34691,Ormat Nevada Inc,50766,Ormesa I,CA,Imperial,OE9,Geothermal,ST,,S,X,X,,,1.2,0.800,0.7,0.9, ,, , ,RE,X,12,1986,9,2003,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,,, ,,,,,,,,,,,
20541,Wheelabrator Environmental Systems,50950,Wheelabrator Martell,CA,Amador,GEN1,Wood/Wood Waste Biomass,ST,,S,X,X,,,23.0, ,15.0,15.0, ,, , ,RE,X,12,1985,12,2003,Y,Industrial CHP,7,,WDS,,,,,,,,,,,, ,,,,,,,,,,,
2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,1TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,3,2003,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,2TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,4,2003,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,1H,,,,,,,,,,
2844,Department of the Navy,50963,Naval Hospital Medical Center,CA,San Diego,3TG,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,0.8, ,0.7,0.8, ,, , ,RE,X,9,1986,4,2003,Y,Commercial CHP,5,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT5,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT6,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,CT7,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,ST8,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,80.0, ,80.0,80.0, ,, , ,RE,X,12,1976,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
13584,NRG El Segundo Operations Inc,341,Long Beach Generation LLC,CA,Los Angeles,ST9,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,66.4, ,63.0,63.0, ,, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,22.0, ,15.0,18.0, ,, , ,RE,X,4,1972,3,2004,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
11208,Los Angeles Department of Water & Power,400,Haynes,CA,Los Angeles,3,Natural Gas Steam Turbine,ST,,S,X,X,none,none,230.0, ,222.0,222.0, ,, , ,RE,X,7,1964,9,2004,N,Electric Utility,1,X,NG,RFO,,,,,,,,,N,N, ,,,,,,,,,,,
17164,Sierra Pacific Industries Inc,10144,Sierra Pacific Lincoln Facility,CA,Placer,GEN2,Wood/Wood Waste Biomass,ST,,S,X,X,,,11.5, ,10.0,8.0,1.0,N, , ,RE,X,6,1997,3,2004,Y,Industrial CHP,7,T,WDS,,,,,,,,,,N,N, ,12H,,,,,,,,N,,
17164,Sierra Pacific Industries Inc,10144,Sierra Pacific Lincoln Facility,CA,Placer,GEN3,Wood/Wood Waste Biomass,ST,,S,X,X,,,1.5, ,1.2,1.2, ,, , ,RE,X,2,1999,5,2004,Y,Industrial CHP,7,,WDS,,,,,,,,,,N,, ,,,,,,,,,,,
20323,"Wellhead Energy, LLC",10156,Fresno Cogen Partners,CA,Fresno,GEN1,Natural Gas Fired Combined Cycle,CT,,J,X,,,,22.3, ,21.5,22.3, ,, , ,RE,X,1,1990,1,2004,Y,IPP CHP,3,,NG,,,,,,,,,,,, ,10M,,,,,,,,N,,
3476,DTE San Diego COGEN Inc.,10175,Childrens Hospital,CA,San Diego,1698,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.3,0.800,0.3,0.3,0.1,N, , ,RE,X,6,1983,7,2004,N,Commercial CHP,5,X,NG,PG,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
3476,DTE San Diego COGEN Inc.,10175,Childrens Hospital,CA,San Diego,1710,Natural Gas Internal Combustion Engine,IC,,S,X,X,,,0.3,0.800,0.3,0.3,0.1,N, , ,RE,X,6,1983,7,2004,N,Commercial CHP,5,X,NG,PG,,,,,,,,,N,, ,10M,,,,,,,,N,N,N
56773,"Toyon Landfill Gas Conversion, LLC",54327,Toyon Power Station,CA,Los Angeles,TOY1,Landfill Gas,IC,,S,X,X,,,1.8, ,1.7,1.7, ,, , ,RE,X,1,1986,1,2004,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,N, ,10M,,,,,,,,,,
56773,"Toyon Landfill Gas Conversion, LLC",54327,Toyon Power Station,CA,Los Angeles,TOY2,Landfill Gas,IC,,S,X,X,,,1.8, ,1.7,1.7, ,, , ,RE,X,1,1986,1,2004,N,IPP Non-CHP,2,X,LFG,NG,,,,,,,,,N,, ,,,,,,,,,,,
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,CA,Contra Costa,GEN1,Other Gases,ST,,S,X,X,,,4.0, ,3.7,3.8, ,, , ,RE,X,1,1936,11,2005,Y,Industrial CHP,7,,OG,,,,,,,,,,,, ,,,,,,,,,,,
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,CA,Contra Costa,GEN2,Other Gases,ST,,S,X,X,,,4.0, ,3.7,3.8, ,, , ,RE,X,1,1936,5,2005,Y,Industrial CHP,7,,OG,,,,,,,,,,,, ,,,,,,,,,,,
49732,Chevron Products Company-Richmond,52105,Richmond Refinery TG800,CA,Contra Costa,GEN4,Other Gases,ST,,S,X,X,,,9.0, ,8.4,8.5, ,, , ,RE,X,1,1950,10,2005,Y,Industrial CHP,7,,OG,,,,,,,,,,,, ,,,,,,,,,,,
11556,Brookfield Energy Marketing LP,54298,Coram Energy LLC (ECT),CA,Kern,SX1S,Onshore Wind Turbine,WT,,W,X,X,,,3.3, ,3.3,3.3, ,, , ,RE,X,12,1985,12,2005,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,100,,,,,,,,,,,
11556,Brookfield Energy Marketing LP,54299,Coram Energy LLC,CA,Kern,SX15,Onshore Wind Turbine,WT,,W,X,X,,,1.4, ,1.4,1.4, ,, , ,RE,X,12,1985,12,2005,N,IPP Non-CHP,2,X,WND,,,,,,,,,,N,,47,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,2,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,12,1948,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,3,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,1,1949,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,4,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2,0.900,163.0,163.0,10.0,, , ,RE,X,11,1958,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
